,address,latitude,longtitude
4482,255 SIMEI ST 1,1.34242901722865,103.951758550468
4483,158 TAMPINES ST 12,1.35141456108804,103.945859048593
4484,496E TAMPINES AVE 9,1.3611299396487,103.949803200633
4485,359 TAMPINES ST 34,1.35588169299314,103.961638534274
4486,887A TAMPINES ST 81,1.35014194820997,103.93147422612
4487,496C TAMPINES ST 43,1.36215244534094,103.950373999808
4488,307 TAMPINES ST 32,1.35297507968606,103.956353598414
4489,450F TAMPINES ST 42,1.35792801646924,103.953020770178
4490,887 TAMPINES ST 81,1.35046411414454,103.931896395617
4491,247 SIMEI ST 5,1.34427596104721,103.953170238617
4492,108 SIMEI ST 1,1.34301954085883,103.951007442775
4493,102 SIMEI ST 1,1.34134724976251,103.951355074928
4494,146 SIMEI ST 2,1.34464143544848,103.955916773177
4495,114 TAMPINES ST 11,1.34597162499396,103.946759997114
4496,231 SIMEI ST 4,1.34360960148098,103.956903452364
4497,109 SIMEI ST 1,1.3422579280226,103.950128354135
4498,164 SIMEI RD,1.34607302489278,103.958432281147
4499,143 TAMPINES ST 12,1.34806952870407,103.943577088123
4500,243 SIMEI ST 5,1.34395928033042,103.955168198066
4501,515A TAMPINES CTRL 7,1.35696557399587,103.938383041261
4502,495D TAMPINES ST 43,1.36367184996528,103.952024565359
4503,230J TAMPINES ST 21,1.35619536071679,103.949663054432
4504,740 TAMPINES ST 72,1.35937096824888,103.932812069104
4505,325 TAMPINES ST 32,1.35262887575629,103.959086503163
4506,311 TAMPINES ST 33,1.35330429046841,103.957434964486
4507,330 TAMPINES ST 32,1.35335611053088,103.959531512588
4508,896A TAMPINES ST 81,1.34859717844799,103.932546348288
4509,144 SIMEI ST 2,1.34535129708528,103.95557026414
4510,156 TAMPINES ST 12,1.35162194359965,103.945090000876
4511,161 LOR 1 TOA PAYOH,1.33050932305378,103.845003635197
4512,58 LOR 4 TOA PAYOH,1.33674625537365,103.850524640565
4513,234 LOR 8 TOA PAYOH,1.33860148626926,103.857914069837
4514,1 LOR 7 TOA PAYOH,1.33943033543358,103.853442790992
4515,169 LOR 1 TOA PAYOH,1.33172963873735,103.842682325182
4516,112 LOR 1 TOA PAYOH,1.34155339914009,103.845489613448
4517,38 LOR 5 TOA PAYOH,1.33534100223399,103.854859409729
4518,125 LOR 1 TOA PAYOH,1.33833133395206,103.845737117132
4519,100 LOR 1 TOA PAYOH,1.33956400517883,103.848585713817
4520,114 POTONG PASIR AVE 1,1.33677492855244,103.863306370924
4521,17 LOR 7 TOA PAYOH,1.33642660399461,103.85660811051
4522,118 LOR 1 TOA PAYOH,1.33956301707323,103.844893597061
4523,177 TOA PAYOH CTRL,1.33390034057387,103.848854818382
4524,104 POTONG PASIR AVE 1,1.33433916892029,103.869158899303
4525,226 LOR 8 TOA PAYOH,1.33951566601806,103.857051021906
4526,221 LOR 8 TOA PAYOH,1.34262180790845,103.856971772685
4527,200 TOA PAYOH NTH,1.34167292743587,103.851007776843
4528,179 TOA PAYOH CTRL,1.3339009997633,103.850092878516
4529,148 POTONG PASIR AVE 1,1.33270900444626,103.867989929028
4530,142 LOR 2 TOA PAYOH,1.33583774995002,103.845162997311
4531,141 POTONG PASIR AVE 3,1.33405922561445,103.867455100715
4532,239 LOR 1 TOA PAYOH,1.34050894159915,103.851040712112
4533,135 POTONG PASIR AVE 3,1.33469058687885,103.866824291288
4534,10 LOR 7 TOA PAYOH,1.33716527577081,103.857228807914
4535,79A TOA PAYOH CTRL,1.33453129537676,103.847565695822
4536,10 JOO SENG RD,1.33461833377094,103.88016502252
4537,97 LOR 3 TOA PAYOH,1.33862553964099,103.847769284458
4538,138B LOR 1A TOA PAYOH,1.33626408939966,103.845626191384
4539,136 POTONG PASIR AVE 3,1.33398254838691,103.866520142842
4540,145 POTONG PASIR AVE 2,1.33237317770639,103.866165158665
4541,19 MARSILING LANE,1.44328204285331,103.777294228046
4542,166 WOODLANDS ST 13,1.433317737659,103.77549155593
4543,206 MARSILING DR,1.44540729578602,103.77336982144
4544,218 MARSILING CRES,1.44652106873396,103.773390539721
4545,331 WOODLANDS AVE 1,1.42940879659713,103.778713415091
4546,160 WOODLANDS ST 13,1.43333328424957,103.774921567416
4547,7 MARSILING DR,1.44166906487397,103.776733408183
4548,617 WOODLANDS AVE 4,1.43389740955881,103.795730926437
4549,774 WOODLANDS CRES,1.44814759810496,103.799142729823
4550,850 WOODLANDS ST 82,1.44094981618482,103.792083755214
4551,579 WOODLANDS DR 16,1.43071319275918,103.795708910476
4552,666 WOODLANDS RING RD,1.43829338484767,103.797399036463
4553,612 WOODLANDS AVE 4,1.43508189271047,103.796733054808
4554,669 WOODLANDS RING RD,1.43839759376345,103.798540260206
4555,758 WOODLANDS AVE 6,1.44579329314905,103.795452666616
4556,802 WOODLANDS ST 81,1.44094029531024,103.786015017818
4557,406 WOODLANDS ST 41,1.4295207118919,103.772052120062
4558,847 WOODLANDS ST 82,1.44215340952621,103.791733417825
4559,876 WOODLANDS AVE 9,1.44479630092328,103.790602761905
4560,547 WOODLANDS DR 16,1.43016231215264,103.792987552444
4561,413 WOODLANDS ST 41,1.4277747147311,103.772774411973
4562,172 WOODLANDS ST 13,1.43398859274828,103.777490482198
4563,772 WOODLANDS DR 60,1.44723371011331,103.798185250091
4564,703 WOODLANDS DR 40,1.44095656280878,103.796576586484
4565,769 WOODLANDS DR 60,1.44729070675125,103.798950715823
4566,898A WOODLANDS DR 50,1.43537224460871,103.794675132372
4567,689B WOODLANDS DR 75,1.44446942805204,103.808397457375
4568,603 WOODLANDS DR 42,1.43757277585057,103.796414103464
4569,354 WOODLANDS AVE 1,1.43239170175696,103.785065334478
4570,764 WOODLANDS CIRCLE,1.44525012550107,103.796811169876
4571,36 MARSILING DR,1.44532379604885,103.772192712434
4572,623 WOODLANDS DR 52,1.43484925635895,103.798922420494
4573,621 WOODLANDS DR 52,1.43411191997483,103.798080046893
4574,137 MARSILING RD,1.43845614747137,103.777081265974
4575,759 WOODLANDS AVE 6,1.44654653607055,103.795604046164
4576,733 WOODLANDS CIRCLE,1.44372277083434,103.798771309055
4577,215 MARSILING LANE,1.44760757557638,103.772062005139
4578,607 WOODLANDS RING RD,1.4366549296063,103.796231467375
4579,752 WOODLANDS CIRCLE,1.44560469012994,103.794908594493
4580,544 WOODLANDS DR 16,1.42861904395587,103.793093320128
4581,578 WOODLANDS DR 16,1.43154455834341,103.796152447108
4582,655 WOODLANDS RING RD,1.43741404509878,103.798257574917
4583,659 WOODLANDS RING RD,1.43599797313421,103.799065756645
4584,672 WOODLANDS DR 71,1.43948564421398,103.799753267452
4585,537 WOODLANDS DR 16,1.42965785733973,103.792582930193
4586,683D WOODLANDS DR 62,1.44074675290862,103.803139356416
4587,501 WOODLANDS DR 14,1.43292524188657,103.792006998018
4588,524 WOODLANDS DR 14,1.43264768513005,103.79367954254
4589,513 WOODLANDS DR 14,1.43386698574021,103.789472977537
4590,825 WOODLANDS ST 81,1.43883122583238,103.789589257706
4591,586 WOODLANDS DR 16,1.42861439008497,103.794717960696
4592,789 WOODLANDS AVE 6,1.44337046612202,103.802406420773
4593,637 WOODLANDS RING RD,1.4374272145535,103.802633306153
4594,656 WOODLANDS RING RD,1.43698596394278,103.799117864124
4595,358 WOODLANDS AVE 5,1.4336826267344,103.78387506315
4596,635 WOODLANDS RING RD,1.43649705557814,103.80230059441
4597,124 MARSILING RISE,1.43882868042269,103.779387669726
4598,818 WOODLANDS ST 82,1.44166198623146,103.78993000553
4599,459 YISHUN AVE 11,1.4210357492684,103.846333547036
4600,753 YISHUN ST 72,1.426987042197,103.834627470285
4601,243 YISHUN RING RD,1.43352112990914,103.840627148063
4602,767 YISHUN AVE 3,1.42450175515808,103.834498694681
4603,269 YISHUN ST 22,1.4371253783415,103.840329022671
4604,138 YISHUN RING RD,1.43160991206917,103.830614068732
4605,129 YISHUN ST 11,1.43371166670509,103.831815032172
4606,210 YISHUN ST 21,1.43132579242115,103.838867953025
4607,127 YISHUN ST 11,1.4342089619054,103.830974669529
4608,151 YISHUN ST 11,1.4308063369681,103.83426814362
4609,287 YISHUN AVE 6,1.4396248933909,103.837771054041
4610,409 YISHUN RING RD,1.42620385438308,103.847273164146
4611,806 YISHUN RING RD,1.41722156235212,103.83111136151
4612,215 YISHUN ST 21,1.43162702489224,103.835670486049
4613,740 YISHUN AVE 5,1.43012101352917,103.831919684986
4614,202 YISHUN ST 21,1.43066569718477,103.837333284053
4615,395 YISHUN RING RD,1.42884941903143,103.847221024874
4616,713 YISHUN ST 71,1.42752811877469,103.827416588661
4617,408 YISHUN AVE 6,1.42626632416057,103.848703212672
4618,619 YISHUN RING RD,1.41911476927137,103.834935216685
4619,275 YISHUN ST 22,1.43775877119441,103.838690516562
4620,631 YISHUN ST 61,1.41835313714077,103.838412790486
4621,660 YISHUN AVE 4,1.42162687182577,103.839704627762
4622,657 YISHUN AVE 4,1.42224077094875,103.839349033609
4623,415 YISHUN AVE 11,1.42444263730394,103.845870092641
4624,722 YISHUN ST 71,1.42566715797555,103.829016104284
4625,346 YISHUN AVE 11,1.42845935062472,103.843568800254
4626,726 YISHUN ST 71,1.4265362136527,103.830668784342
4627,768 YISHUN AVE 3,1.42436151334867,103.833940260983
4628,727 YISHUN ST 71,1.42621011729954,103.831240144634
4629,605 YISHUN ST 61,1.4217260890219,103.836336375801
4630,816 YISHUN ST 81,1.41177094390455,103.83336826951
4631,115C YISHUN RING RD,1.43378416383121,103.827489711438
4632,835 YISHUN ST 81,1.41511032968934,103.83341538078
4633,858 YISHUN AVE 4,1.41767034348633,103.838515102268
4634,321 YISHUN CTRL,1.42887961053534,103.841528588879
4635,743 YISHUN AVE 5,1.42988033584046,103.833664450623
4636,205 YISHUN ST 21,1.4310697060327,103.836308633899
4637,832 YISHUN ST 81,1.4147353562295,103.834703731666
4638,932 YISHUN CTRL 1,1.42636217632588,103.837150418219
4639,170 YISHUN AVE 7,1.43709558093347,103.832777533108
4640,212 YISHUN ST 21,1.43178317320575,103.837438436698
4641,716 YISHUN ST 71,1.42615726577007,103.827449409403
4642,786 YISHUN RING RD,1.42137945824125,103.832054695539
4643,927 YISHUN CTRL 1,1.42767464529375,103.837731455467
4644,866 YISHUN ST 81,1.41473228652974,103.837338971817
4645,733 YISHUN AVE 5,1.42965421082045,103.830889934491
4646,360 YISHUN RING RD,1.42773747529197,103.845685902107
4647,616 YISHUN RING RD,1.4196668805325,103.834890681721
4648,151 ANG MO KIO AVE 5,1.37671105271454,103.841168190659
4649,576 ANG MO KIO AVE 10,1.37140239598539,103.854845849383
4650,603 ANG MO KIO AVE 5,1.3802007904728,103.83575571651
4651,208 ANG MO KIO AVE 1,1.36544495225351,103.842715047475
4652,450 ANG MO KIO AVE 10,1.36848406233049,103.855468149019
4653,129 ANG MO KIO AVE 3,1.36989498895756,103.842059049722
4654,623 ANG MO KIO AVE 9,1.38265184651408,103.840858094028
4655,405 ANG MO KIO AVE 10,1.3615791271714,103.853805386957
4656,461 ANG MO KIO AVE 10,1.36752776339718,103.85740958675
4657,448 ANG MO KIO AVE 10,1.36744190123141,103.856396604517
4658,643 ANG MO KIO AVE 5,1.37750626929108,103.840557182306
4659,121 ANG MO KIO AVE 3,1.36970563478325,103.843515981311
4660,418 ANG MO KIO AVE 10,1.3649460137791,103.854043379775
4661,313 ANG MO KIO AVE 3,1.36664972640598,103.850133665442
4662,130 ANG MO KIO AVE 3,1.37039791675235,103.841878840032
4663,175 ANG MO KIO AVE 4,1.37572264709308,103.837123341994
4664,561 ANG MO KIO AVE 10,1.37057765782632,103.857854578394
4665,637 ANG MO KIO AVE 6,1.38036187235315,103.842334616577
4666,573 ANG MO KIO AVE 3,1.37056143999067,103.854823102785
4667,426 ANG MO KIO AVE 3,1.36948046776679,103.853309796692
4668,327 ANG MO KIO AVE 3,1.36705284380639,103.846987446489
4669,325 ANG MO KIO AVE 3,1.36789986956821,103.846887401387
4670,634 ANG MO KIO AVE 6,1.38158208102128,103.84327351566
4671,316A ANG MO KIO ST 31,1.36476598625413,103.846907899709
4672,234 ANG MO KIO AVE 3,1.36718287740141,103.836639986274
4673,176 ANG MO KIO AVE 4,1.37584822583582,103.83615719919
4674,642 ANG MO KIO AVE 5,1.37794352430397,103.840479239853
4675,617 ANG MO KIO AVE 4,1.37751709681128,103.838053184066
4676,102 ANG MO KIO AVE 3,1.3706500976947,103.839410339836
4677,171 ANG MO KIO AVE 4,1.37473291237037,103.835682669212
4678,353 ANG MO KIO ST 32,1.36406807879641,103.851612284582
4679,700C ANG MO KIO AVE 6,1.36944159368432,103.84648823913
4680,615 ANG MO KIO AVE 4,1.37746341295119,103.839130090374
4681,45 CHAI CHEE ST,1.3286477939451,103.924495382454
4682,39 BEDOK STH RD,1.32139766306094,103.93973036061
4683,127 BEDOK NTH ST 2,1.3279740743223,103.937944117759
4684,89 BEDOK NTH ST 4,1.33295683726303,103.938220862136
4685,116 BEDOK NTH RD,1.33100823526591,103.938066838998
4686,35 CHAI CHEE AVE,1.32485409589902,103.926038014379
4687,121 BEDOK NTH RD,1.32964201790705,103.938821071117
4688,15 BEDOK STH RD,1.32090966739298,103.935541944296
4689,130 BEDOK NTH ST 2,1.32716150771949,103.936824833587
4690,90 BEDOK NTH ST 4,1.33214927189671,103.940449941907
4691,518 BEDOK NTH AVE 2,1.3313275984366,103.928468218949
4692,724 BEDOK RESERVOIR RD,1.33714403979137,103.928433830286
4693,766 BEDOK RESERVOIR VIEW,1.33599899207347,103.936274523658
4694,147 BEDOK RESERVOIR RD,1.33488194247884,103.911778859623
4695,120 BEDOK NTH ST 2,1.32997311186222,103.9375717024
4696,669 JLN DAMAI,1.33308726266267,103.908404750073
4697,804 CHAI CHEE RD,1.32422507272228,103.922021941751
4698,140 BEDOK NTH ST 2,1.32986086595093,103.935423827584
4699,20 BEDOK STH RD,1.31814242416478,103.93186323479
4700,721 BEDOK RESERVOIR RD,1.33629244771801,103.926101654356
4701,719 BEDOK RESERVOIR RD,1.33641984694911,103.92483267275
4702,663 JLN DAMAI,1.33475931734522,103.908709087727
4703,403 SIN MING AVE,1.3628703224303,103.833604034312
4704,193 BISHAN ST 13,1.34866564535339,103.850977151715
4705,108 BISHAN ST 12,1.34671498920223,103.847398357544
4706,304 SHUNFU RD,1.35012170474224,103.837942388222
4707,112 BISHAN ST 12,1.34681029782167,103.84904106054
4708,131 BISHAN ST 12,1.34557574781189,103.850945135272
4709,243 BISHAN ST 22,1.361084979743,103.844635646145
4710,286 BISHAN ST 24,1.3584375788776,103.843886325616
4711,255 BISHAN ST 22,1.3616676400637,103.842743222032
4712,171 BISHAN ST 13,1.34678777068607,103.853709975879
4713,236 BISHAN ST 22,1.35900490923943,103.847006575058
4714,223 BISHAN ST 23,1.35844205362798,103.848263884941
4715,242 BISHAN ST 22,1.36134172851942,103.844874736551
4716,172 BISHAN ST 13,1.34748317620021,103.85354374139
4717,229 BISHAN ST 23,1.35760846214532,103.84596290671
4718,213 BISHAN ST 23,1.35717822124501,103.848152969032
4719,251 BISHAN ST 22,1.36191020704912,103.844170608274
4720,237 BISHAN ST 22,1.35917492420017,103.84665989799
4721,452 SIN MING AVE,1.35857465962243,103.829747971343
4722,169 BISHAN ST 13,1.34685267491895,103.854099130793
4723,324 BT BATOK ST 33,1.36216472766265,103.747628122263
4724,416 BT BATOK WEST AVE 4,1.36323334513612,103.745988532649
4725,504 BT BATOK ST 52,1.35196560331026,103.754983672501
4726,375 BT BATOK ST 31,1.35832286816887,103.750129595553
4727,250 BT BATOK EAST AVE 5,1.35105549277865,103.757080302123
4728,127 BT BATOK WEST AVE 6,1.35185612872026,103.746076774467
4729,240 BT BATOK EAST AVE 5,1.35048816023777,103.754177773165
4730,336 BT BATOK ST 32,1.36492892518009,103.748365508012
4731,329 BT BATOK ST 33,1.36312633682463,103.747418527269
4732,269 BT BATOK EAST AVE 4,1.3487578841922,103.759451695253
4733,327 BT BATOK ST 33,1.36283015530633,103.747834206425
4734,215 BT BATOK ST 21,1.34677496983575,103.753335935038
4735,107 BT BATOK WEST AVE 6,1.34781088479752,103.746608758355
4736,171 BT BATOK WEST AVE 8,1.346100211793,103.740229621691
4737,177 BT BATOK WEST AVE 8,1.3463440745148,103.741742087315
4738,289G BT BATOK ST 25,1.34504260344064,103.758784094586
4739,131 BT BATOK WEST AVE 6,1.35073333041497,103.746261338468
4740,102 BT BATOK WEST AVE 6,1.34732995877413,103.747343554163
4741,625 BT BATOK CTRL,1.35138112759435,103.748585289075
4742,236 BT BATOK EAST AVE 5,1.34933642345808,103.755963537392
4743,192 BT BATOK WEST AVE 6,1.34559235229949,103.744789363152
4744,289D BT BATOK ST 25,1.34340161151855,103.759188534241
4745,620 BT BATOK CTRL,1.34970536621826,103.748403180472
4746,512 BT BATOK ST 52,1.35398085110663,103.752778228297
4747,535 BT BATOK ST 52,1.35497075658138,103.750399544877
4748,76 TELOK BLANGAH DR,1.2743836383031,103.808741773193
4749,48 LOWER DELTA RD,1.28944268125333,103.826201445621
4750,113 JLN BT MERAH,1.28027764882906,103.82572355886
4751,150 SILAT AVE,1.27707706879078,103.831425856916
4752,75 TELOK BLANGAH DR,1.27491077101481,103.808639188642
4753,80B TELOK BLANGAH ST 31,1.27347684062072,103.806810311765
4754,49 HOY FATT RD,1.28748905001859,103.811714119673
4755,105 BT PURMEI RD,1.27248301325333,103.824703021719
4756,109 JLN BT MERAH,1.27942671435023,103.826086916123
4757,68 TELOK BLANGAH HTS,1.27515915779894,103.810138469233
4758,110 BT PURMEI RD,1.27380415706758,103.827057699596
4759,26B JLN MEMBINA,1.28309207069724,103.825592376594
4760,39 TELOK BLANGAH RISE,1.27174724526039,103.822508329222
4761,18 TELOK BLANGAH CRES,1.27790984713898,103.822535843622
4762,48 TELOK BLANGAH DR,1.27234669758392,103.810554542558
4763,47 LENGKOK BAHRU,1.28715147473339,103.811832692492
4764,8 CANTONMENT CL,1.275801012778,103.839032638772
4765,119C KIM TIAN RD,1.28148915140734,103.827671951512
4766,108 GANGSA RD,1.37759685167022,103.767227214144
4767,220 PETIR RD,1.37452837023545,103.772867119001
4768,106 GANGSA RD,1.37790199973661,103.767412279054
4769,435 BT PANJANG RING RD,1.38603975530039,103.770196329443
4770,449 BT PANJANG RING RD,1.38417096583005,103.772386971275
4771,416 SAUJANA RD,1.38319686732574,103.76845411079
4772,505 JELAPANG RD,1.38454226730659,103.767683903715
4773,270 BANGKIT RD,1.37649519770575,103.774209981676
4774,434 BT PANJANG RING RD,1.38545924836707,103.77050511557
4775,510 JELAPANG RD,1.38758897243468,103.768982944262
4776,616 SENJA RD,1.38482207165437,103.761181895733
4777,541 BT PANJANG RING RD,1.38245153775754,103.763479158
4778,448 BT PANJANG RING RD,1.3836966160096,103.772095630478
4779,471 SEGAR RD,1.3882916461168,103.772894835446
4780,411 SAUJANA RD,1.38310056220429,103.767566027315
4781,135 CASHEW RD,1.37404915665665,103.768885136299
4782,180 LOMPANG RD,1.37885365730574,103.764775595893
4783,2 QUEEN'S RD,1.32280086346268,103.811023492628
4784,1 TOH YI DR,1.33957175314186,103.774678246393
4785,14 TOH YI DR,1.33908702611922,103.772569349944
4786,269A QUEEN ST,1.30052736175451,103.853823283182
4787,641 ROWELL RD,1.30815916680635,103.855147802763
4788,634 VEERASAMY RD,1.3060603906055,103.855108751218
4789,113 TECK WHYE LANE,1.37793931794234,103.75091538895
4790,291 CHOA CHU KANG AVE 3,1.37870361982501,103.739795696799
4791,223 CHOA CHU KANG CTRL,1.38148413111005,103.744533463637
4792,514 CHOA CHU KANG ST 51,1.39030508337029,103.74308786685
4793,685C CHOA CHU KANG CRES,1.4034942817058,103.748677231954
4794,405 CHOA CHU KANG AVE 3,1.38021754622899,103.739453325086
4795,455 CHOA CHU KANG AVE 4,1.37942324084486,103.735183712105
4796,281 CHOA CHU KANG AVE 3,1.38032470308777,103.742604938488
4797,485A CHOA CHU KANG AVE 5,1.37461810751348,103.738364995209
4798,277 CHOA CHU KANG AVE 2,1.37987227900139,103.744605644093
4799,236 CHOA CHU KANG CTRL,1.37981581239549,103.748209630694
4800,122 TECK WHYE LANE,1.37851898360362,103.749630691351
4801,678 CHOA CHU KANG CRES,1.40171070184602,103.744092652395
4802,682 CHOA CHU KANG CRES,1.4025105391984,103.745291155566
4803,661 CHOA CHU KANG CRES,1.40082816093621,103.75056549927
4804,787 CHOA CHU KANG NTH 6,1.39582035380315,103.747752649933
4805,210 CHOA CHU KANG CTRL,1.38249577708417,103.747937132962
4806,640 CHOA CHU KANG ST 64,1.39780253841646,103.749623257764
4807,340 CHOA CHU KANG LOOP,1.38409830722396,103.74549899545
4808,683C CHOA CHU KANG CRES,1.40467861884755,103.746314893319
4809,690B CHOA CHU KANG CRES,1.40318377742923,103.751873055849
4810,687A CHOA CHU KANG DR,1.40451101735306,103.750161262445
4811,685B CHOA CHU KANG CRES,1.40363737705198,103.748176927162
4812,112 TECK WHYE LANE,1.37748545136822,103.751921303308
4813,684A CHOA CHU KANG CRES,1.40398643948949,103.746767054555
4814,703 CHOA CHU KANG ST 53,1.3913176745554,103.745930761025
4815,670A CHOA CHU KANG CRES,1.4026789634991,103.747562464245
4816,249 CHOA CHU KANG AVE 2,1.37962407045143,103.745530138585
4817,666 CHOA CHU KANG CRES,1.4024394411166,103.749920631876
4818,454 CHOA CHU KANG AVE 4,1.37893713397212,103.73503881658
4819,272 CHOA CHU KANG AVE 2,1.3787209383866,103.742923724743
4820,758 CHOA CHU KANG NTH 5,1.39317151524525,103.746133684219
4821,282 CHOA CHU KANG AVE 3,1.38025443409643,103.743214351168
4822,759 CHOA CHU KANG NTH 5,1.39321859101971,103.74674083544
4823,558 CHOA CHU KANG NTH 6,1.39550937811325,103.744732855557
4824,523 CHOA CHU KANG ST 51,1.39155917752352,103.740845041672
4825,431 CLEMENTI AVE 3,1.31377438724797,103.762535189721
4826,329 CLEMENTI AVE 2,1.31306718149221,103.767339299757
4827,450 CLEMENTI AVE 3,1.31353886128,103.765476305204
4828,432 CLEMENTI AVE 3,1.31402057628903,103.762740587497
4829,423 CLEMENTI AVE 1,1.30945612208303,103.769918822857
4830,512 WEST COAST DR,1.30995900089389,103.760210268491
4831,358 CLEMENTI AVE 2,1.31358574940401,103.769084332627
4832,454 CLEMENTI AVE 3,1.31226929073949,103.766430370318
4833,71 CIRCUIT RD,1.32491504386774,103.887996817126
4834,97 JLN DUA,1.30894624898233,103.888388917364
4835,39 CIRCUIT RD,1.32742994958167,103.885681564016
4836,20 BALAM RD,1.33083095249698,103.887507765547
4837,34 CIRCUIT RD,1.32904361761824,103.887438053241
4838,3 HAIG RD,1.31170258964813,103.897379475186
4839,342 UBI AVE 1,1.3264333854007,103.901170017525
4840,95 ALJUNIED CRES,1.32170329030889,103.886195689242
4841,1 HAIG RD,1.31129091152627,103.897703432652
4842,52 SIMS PL,1.31690013947223,103.88032810469
4843,22 HAIG RD,1.31379131490541,103.89522868303
4844,343 UBI AVE 1,1.32650665598536,103.900492068781
4845,122 PAYA LEBAR WAY,1.32260037517197,103.882463203575
4846,338 UBI AVE 1,1.32613973623741,103.902073613523
4847,10 EUNOS CRES,1.32228655863065,103.902720513959
4848,11 HAIG RD,1.31483626965284,103.896637295254
4849,2C GEYLANG SERAI,1.31750146062243,103.898206520651
4850,311 UBI AVE 1,1.32994110077366,103.903301445157
4851,13 EUNOS CRES,1.32268661939562,103.903500926144
4852,36 EUNOS CRES,1.32117164370394,103.901772831996
4853,7 PINE CL,1.30767573187081,103.882412035537
4854,1 PINE CL,1.30787056219408,103.883192164927
4855,119 HOUGANG AVE 1,1.35400776886426,103.887748411693
4856,514 HOUGANG AVE 10,1.37211670537615,103.889192688637
4857,671 HOUGANG AVE 8,1.37306392255755,103.883813492683
4858,305 HOUGANG AVE 5,1.36710626201201,103.894728441658
4859,210 HOUGANG ST 21,1.35938669669059,103.88663487809
4860,911 HOUGANG ST 91,1.37893748878498,103.883857081014
4861,635 HOUGANG AVE 8,1.37021230394545,103.879116218813
4862,337 HOUGANG AVE 7,1.36968021889997,103.898337239915
4863,708 HOUGANG AVE 2,1.3666941846215,103.88909314947
4864,458 HOUGANG AVE 10,1.37776288093999,103.896274487048
4865,569 HOUGANG ST 51,1.37744576455109,103.88817797946
4866,643 HOUGANG AVE 8,1.37154552599116,103.880619942257
4867,351 HOUGANG AVE 7,1.37173981118278,103.898999982217
4868,310 HOUGANG AVE 5,1.36632810370351,103.896213964527
4869,924 HOUGANG AVE 9,1.37629501553762,103.882146024079
4870,930 HOUGANG ST 91,1.37548347566834,103.881278238761
4871,460 HOUGANG AVE 10,1.3732611475703,103.894631713049
4872,111 HOUGANG AVE 1,1.35498576469515,103.888557459754
4873,373 HOUGANG ST 31,1.36232963358964,103.890049555893
4874,132 LOR AH SOO,1.35085299679097,103.88632991316
4875,639 HOUGANG AVE 8,1.37051742775071,103.879783573789
4876,615 HOUGANG AVE 8,1.36861360410084,103.88493791631
4877,522 HOUGANG AVE 6,1.37342466470781,103.891856909799
4878,357 HOUGANG AVE 7,1.37285850893985,103.899648655594
4879,449 HOUGANG AVE 10,1.37878098243894,103.895153601863
4880,374 HOUGANG ST 31,1.3628692399121,103.889828423028
4881,851 HOUGANG CTRL,1.37016899097482,103.893626110537
4882,31 TEBAN GDNS RD,1.32030814426975,103.738967733755
4883,414 PANDAN GDNS,1.32008314222894,103.747247313974
4884,280 TOH GUAN RD,1.34046486754645,103.747294159262
4885,285B TOH GUAN RD,1.33842394940899,103.746854853224
4886,246 JURONG EAST ST 24,1.34177658836855,103.740057253589
4887,336 JURONG EAST AVE 1,1.35041039841486,103.731481482818
4888,325 JURONG EAST ST 31,1.34880342091286,103.728984380177
4889,322A JURONG EAST ST 31,1.34767058736293,103.728931059064
4890,223A JURONG EAST ST 21,1.34137215264819,103.736754200548
4891,285C TOH GUAN RD,1.33788841388717,103.746604056124
4892,111 HO CHING RD,1.33388939555114,103.723306118882
4893,494 JURONG WEST ST 41,1.34950750219882,103.724914014154
4894,916 JURONG WEST ST 91,1.34069322660252,103.687815550891
4895,429 JURONG WEST AVE 1,1.35192512753925,103.724496797657
4896,503 JURONG WEST AVE 1,1.34995541462243,103.71770480961
4897,810 JURONG WEST ST 81,1.34688627343839,103.695471362908
4898,739 JURONG WEST ST 73,1.34594298573858,103.700120116691
4899,929 JURONG WEST ST 92,1.34129441040099,103.689270790909
4900,746 JURONG WEST ST 73,1.34743827314554,103.697936344468
4901,850 JURONG WEST ST 81,1.34642680721274,103.691936506374
4902,274D JURONG WEST AVE 3,1.35220345812641,103.704386059837
4903,531 JURONG WEST ST 52,1.34908423801412,103.715342876347
4904,931 JURONG WEST ST 92,1.34162140661587,103.689734175235
4905,845 JURONG WEST ST 81,1.34486053300379,103.691684234571
4906,448 JURONG WEST ST 42,1.35263257879691,103.719400998152
4907,732 JURONG WEST ST 73,1.34584119966198,103.699605445991
4908,858 JURONG WEST ST 81,1.34828949021977,103.696205676966
4909,948 JURONG WEST ST 91,1.34440826739844,103.690958705202
4910,643 JURONG WEST ST 61,1.33925229393404,103.695690186551
4911,856 JURONG WEST ST 81,1.34714468668385,103.69665480434
4912,367 CORPORATION DR,1.33769782307081,103.719145674511
4913,634 JURONG WEST ST 65,1.34309420970325,103.698866098979
4914,659C JURONG WEST ST 65,1.33639827455506,103.701863345055
4915,660D JURONG WEST ST 64,1.33638400961294,103.703382722652
4916,271D JURONG WEST ST 24,1.35003507101178,103.704907936078
4917,751 JURONG WEST ST 73,1.34760958144611,103.699227740175
4918,865 JURONG WEST ST 81,1.3498172160846,103.695444669205
4919,703 JURONG WEST ST 71,1.34163032255525,103.695832219555
4920,678A JURONG WEST ST 64,1.34508009611217,103.704400730049
